,gross_return,turnover,cost,net_return,long_leg_ret,short_leg_ret
2018-12-14,-0.004029293420293359,0.75,0.000225,-0.004254293420293359,-0.0006822336661008732,0.0033470597541924857
2018-12-17,-0.009538396801453533,0.625,0.00018749999999999998,-0.009725896801453533,-0.010256624042852408,-0.000718227241398875
2018-12-18,-0.018292067492159114,0.75,0.000225,-0.018517067492159114,-0.01594597731388507,0.0023460901782740434
2018-12-19,0.004405226472696477,0.25,7.5e-05,0.004330226472696477,0.0013159235773133465,-0.003089302895383131
2018-12-20,-0.003986305067781651,0.75,0.000225,-0.004211305067781651,-0.003962510047975709,2.3795019805941675e-05
2018-12-21,0.0017922328156516482,0.5,0.00015,0.0016422328156516482,-0.0035702864394307476,-0.005362519255082396
2018-12-24,-0.027129715602481577,0.5,0.00015,-0.027279715602481578,-0.03270574803408957,-0.005576032431607994
2018-12-25,-0.003144376393048598,0.5,0.00015,-0.003294376393048598,0.0014951265298444871,0.004639502922893085
2018-12-26,0.018022376762753145,0.125,3.75e-05,0.017984876762753146,0.017019194448518918,-0.0010031823142342272
2018-12-27,-0.007141751707454555,0.375,0.0001125,-0.007254251707454555,-0.004463693763827742,0.002678057943626813
2018-12-28,-0.012209291018151103,0.25,7.5e-05,-0.012284291018151103,-0.015501845109014714,-0.0032925540908636114
2019-01-02,0.01264902391389959,0.375,0.0001125,0.01253652391389959,0.019839646876038605,0.007190622962139015
2019-01-03,0.020069717770167014,0.375,0.0001125,0.019957217770167013,0.02403840069091534,0.003968682920748326
2019-01-04,0.005674690442406968,0.75,0.000225,0.005449690442406968,0.003651141926015053,-0.0020235485163919154
2019-01-07,-0.0017918978298280541,0.625,0.00018749999999999998,-0.0019793978298280543,-0.0015028434908674754,0.00028905433896057875
2019-01-08,0.006929223727484002,0.625,0.00018749999999999998,0.006741723727484002,0.0070586428961837006,0.00012941916869969872
2019-01-09,-0.0019969610815192967,0.625,0.00018749999999999998,-0.002184461081519297,-0.003828559777177651,-0.001831598695658354
2019-01-10,0.002242470451954734,0.75,0.000225,0.002017470451954734,0.007287563914230716,0.005045093462275982
2019-01-11,-0.0020856208723971648,0.625,0.00018749999999999998,-0.002273120872397165,-0.007509605866190469,-0.005423984993793304
2019-01-14,0.005837496549295024,0.5,0.00015,0.005687496549295024,0.0024918305144417674,-0.0033456660348532563
2019-01-15,-0.0016908817947150073,0.625,0.00018749999999999998,-0.0018783817947150073,0.00024664739785050516,0.0019375291925655125
2019-01-16,0.0023773462127198303,0.75,0.000225,0.0021523462127198303,0.0002202381958160693,-0.002157108016903761
2019-01-17,-0.009576694484870654,0.625,0.00018749999999999998,-0.009764194484870654,0.002283969453366244,0.011860663938236898
2019-01-18,0.0055730963352489254,0.5,0.00015,0.0054230963352489255,0.013617272022244609,0.008044175686995683
2019-01-21,0.005277481487178021,1.0,0.0003,0.004977481487178021,-0.00452056290173343,-0.00979804438891145
2019-01-22,0.0035076175082433825,0.875,0.0002625,0.0032451175082433823,0.004490604432396239,0.0009829869241528566
2019-01-23,-0.0033063970552547894,0.625,0.00018749999999999998,-0.0034938970552547896,0.0010740022714469388,0.004380399326701728
2019-01-24,-0.006661975931823341,0.5,0.00015,-0.006811975931823341,0.0009018183285347675,0.007563794260358109
2019-01-25,0.008319509256702912,0.5,0.00015,0.00816950925670291,0.005541294775753061,-0.0027782144809498505
2019-01-28,-0.008588248366152837,1.0,0.0003,-0.008888248366152837,-0.0058690080403161204,0.0027192403258367165
2019-01-29,-0.004020603065147274,0.375,0.0001125,-0.004133103065147274,0.0033551635278380593,0.007375766592985333
2019-01-30,0.00495303037180668,0.5,0.00015,0.00480303037180668,0.010693520011562402,0.005740489639755722
2019-01-31,-0.007329693789463063,0.625,0.00018749999999999998,-0.007517193789463063,0.007936796480738126,0.015266490270201188
2019-02-01,-0.0034625170523256837,0.75,0.000225,-0.0036875170523256837,0.003953859906052001,0.007416376958377685
2019-02-11,0.008959357075217972,0.625,0.00018749999999999998,0.008771857075217972,0.004403404072854333,-0.0045559530023636385
2019-02-12,-7.1851832955660555e-06,0.5,0.00015,-0.00015718518329556604,-0.005438700512147829,-0.005431515328852263
2019-02-13,0.002278869908857256,0.75,0.000225,0.002053869908857256,0.0053431358457191325,0.0030642659368618763
2019-02-14,0.009623278730220036,0.5,0.00015,0.009473278730220035,-0.006664685351618335,-0.01628796408183837
2019-02-15,-0.013368125914954357,1.0,0.0003,-0.013668125914954357,0.005712847594688639,0.019080973509642996
2019-02-18,0.005367213799600257,0.375,0.0001125,0.005254713799600257,0.0042925676970588245,-0.0010746461025414322
2019-02-19,0.000521394203290948,0.25,7.5e-05,0.000446394203290948,-0.0014108073353920753,-0.0019322015386830232
2019-02-20,0.006243489806294147,0.5,0.00015,0.0060934898062941474,0.004281297285971042,-0.0019621925203231055
2019-02-21,-0.006272687073606495,0.375,0.0001125,-0.006385187073606495,0.00627168253019697,0.012544369603803465
2019-02-22,-0.030805331742541034,0.625,0.00018749999999999998,-0.030992831742541034,-0.005000950606008858,0.025804381136532176
2019-02-25,0.008440366643358038,0.625,0.00018749999999999998,0.008252866643358038,-0.003956391934161599,-0.012396758577519637
2019-02-26,0.0050114710651852495,0.625,0.00018749999999999998,0.004823971065185249,0.0009820635361729307,-0.004029407529012319
2019-02-27,0.0033948193654326914,0.375,0.0001125,0.003282319365432691,0.007796163905661041,0.00440134454022835
2019-02-28,-0.0016311951489748344,0.5,0.00015,-0.0017811951489748344,0.015746973318667562,0.017378168467642396
2019-03-01,-0.004679920534457857,0.75,0.000225,-0.004904920534457857,-0.005513148957517866,-0.000833228423060009
2019-03-04,-0.005690645758146054,0.75,0.000225,-0.005915645758146054,-0.002329842375890581,0.003360803382255473
2019-03-05,-0.006997292709217853,0.25,7.5e-05,-0.007072292709217854,0.001369614446455461,0.008366907155673314
2019-03-06,0.013812592677304059,0.375,0.0001125,0.013700092677304059,0.0022491447408315435,-0.011563447936472515
2019-03-07,0.010197371871938171,0.75,0.000225,0.009972371871938172,-0.00651575325387127,-0.01671312512580944
2019-03-08,-0.004132985746954004,1.0,0.0003,-0.004432985746954004,-0.0009634336534956323,0.003169552093458372
2019-03-11,0.006830925177490843,0.75,0.000225,0.006605925177490843,0.010516573226432763,0.0036856480489419197
2019-03-12,0.009247665367209931,0.875,0.0002625,0.00898516536720993,0.0024692674462214598,-0.0067783979209884715
2019-03-13,0.013497776745623621,1.125,0.00033749999999999996,0.013160276745623622,0.006007533430012632,-0.007490243315610989
2019-03-14,-0.0058790259252861216,0.875,0.0002625,-0.006141525925286121,-0.0036724455202274547,0.002206580405058667
2019-03-15,-0.0066248314892567856,0.625,0.00018749999999999998,-0.006812331489256786,-0.004154385079919817,0.0024704464093369682
2019-03-18,0.0035373658653308354,1.125,0.00033749999999999996,0.0031998658653308353,0.0007833294320816059,-0.0027540364332492295
2019-03-19,0.01593262260996109,0.5,0.00015,0.015782622609961088,0.005995990948613569,-0.00993663166134752
2019-03-20,0.002888471235375459,0.75,0.000225,0.002663471235375459,0.0053009925265899704,0.0024125212912145116
2019-03-21,0.006768523951417402,0.375,0.0001125,0.006656023951417402,0.006672959641925588,-9.556430949181349e-05
2019-03-22,0.0009783192607992347,0.875,0.0002625,0.0007158192607992348,-0.009522688040819668,-0.010501007301618903
2019-03-25,0.007462996091455426,0.875,0.0002625,0.007200496091455426,0.0015109074794537602,-0.005952088612001666
2019-03-26,-0.0022581039658742807,0.75,0.000225,-0.0024831039658742807,-0.002493114429106047,-0.00023501046323176622
2019-03-27,-0.00743229774888679,0.25,7.5e-05,-0.007507297748886791,-0.009844290173353615,-0.0024119924244668245
2019-03-28,-0.0034352197965094866,0.625,0.00018749999999999998,-0.0036227197965094868,-0.001516939276233295,0.0019182805202761916
2019-03-29,-0.0036936462706147755,0.625,0.00018749999999999998,-0.0038811462706147756,0.009208423919234321,0.012902070189849096
2019-04-01,0.010484569313339576,0.625,0.00018749999999999998,0.010297069313339575,0.007729439418615161,-0.0027551298947244146
2019-04-02,-0.007319944715108162,0.5,0.00015,-0.007469944715108162,0.005149016262649325,0.012468960977757487
2019-04-03,0.014032733661781371,0.5,0.00015,0.01388273366178137,0.006693738298316848,-0.007338995363464523
2019-04-04,0.013535475519664858,0.75,0.000225,0.013310475519664858,0.016455591872911998,0.0029201163532471403
2019-04-08,0.008553859094767066,0.625,0.00018749999999999998,0.008366359094767066,-0.0005219208684438398,-0.009075779963210906
2019-04-09,0.009433802285279014,0.625,0.00018749999999999998,0.009246302285279014,0.011720824464545546,0.002287022179266532
2019-04-10,0.0013289666564608726,0.625,0.00018749999999999998,0.0011414666564608727,-0.0031310014656164425,-0.004459968122077315
2019-04-11,-2.0807559825877786e-05,0.375,0.0001125,-0.00013330755982587778,0.0005850317239229214,0.0006058392837487991
2019-04-12,-0.004182553265784358,0.5,0.00015,-0.004332553265784358,0.0020917561767692383,0.006274309442553597
2019-04-15,0.014374314722909537,0.375,0.0001125,0.014261814722909537,0.008470074355283214,-0.005904240367626323
2019-04-16,-0.00025872216427158534,1.0,0.0003,-0.0005587221642715853,-0.001533060539913672,-0.0012743383756420867
2019-04-17,-0.009129723037036491,0.625,0.00018749999999999998,-0.009317223037036491,-0.013571128633337412,-0.004441405596300921
2019-04-18,0.00038686845011062787,0.5,0.00015,0.00023686845011062788,0.00739234960853144,0.007005481158420812
2019-04-19,0.008263689524263346,0.375,0.0001125,0.008151189524263346,0.003086830176078831,-0.005176859348184515
2019-04-22,0.0,1.0,0.0003,-0.0003,,
2019-04-23,-0.007346394051619576,1.0,0.0003,-0.007646394051619576,-0.008949627964200985,-0.0016032339125814088
2019-04-24,-0.004681160277950611,0.5,0.00015,-0.004831160277950611,-0.00012445525446343197,0.004556705023487179
2019-04-25,0.0013186560506463635,0.5,0.00015,0.0011686560506463635,-0.0054704819358258605,-0.006789137986472224
2019-04-26,0.010830454430191094,0.5,0.00015,0.010680454430191094,0.005139412046321859,-0.005691042383869235
2019-04-29,0.003079985204278185,0.375,0.0001125,0.002967485204278185,0.0045843095235645615,0.0015043243192863764
2019-04-30,-0.01830322961147042,0.5,0.00015,-0.01845322961147042,-0.02130552707799549,-0.0030022974665250696
2019-05-06,0.007700191758546512,0.875,0.0002625,0.007437691758546513,0.011162291262794902,0.0034620995042483893
2019-05-07,-0.0006203242198926373,0.5,0.00015,-0.0007703242198926373,-0.00021024528266452847,0.00041007893722810884
2019-05-08,-0.01750584409370945,0.875,0.0002625,-0.01776834409370945,-0.010345936288497712,0.007159907805211738
2019-05-09,0.01559803092836326,0.625,0.00018749999999999998,0.01541053092836326,0.0156977212138264,9.969028546313874e-05
2019-05-10,0.006071916982889239,0.75,0.000225,0.0058469169828892385,-0.013709145454253238,-0.019781062437142477
2019-05-13,-0.02185994781873346,0.625,0.00018749999999999998,-0.02204744781873346,-0.02510556112898249,-0.003245613310249029
2019-05-14,0.0077470815621234895,0.875,0.0002625,0.00748458156212349,0.01162795015853002,0.003880868596406531
2019-05-15,0.006102646622859975,0.5,0.00015,0.005952646622859975,0.013177283291100239,0.007074636668240264
2019-05-16,-0.011545509027529793,0.625,0.00018749999999999998,-0.011733009027529794,-0.006732001006242411,0.004813508021287383
2019-05-17,-0.014227552128216775,0.75,0.000225,-0.014452552128216774,-0.007772760772429291,0.006454791355787484
2019-05-20,0.011087884842466159,0.375,0.0001125,0.010975384842466159,0.009986844625669539,-0.00110104021679662
2019-05-21,-0.007896258796798672,0.625,0.00018749999999999998,-0.008083758796798672,-0.011417406908773978,-0.0035211481119753058
2019-05-22,-0.004013325006332863,0.25,7.5e-05,-0.004088325006332863,-0.010825805458692536,-0.006812480452359673
2019-05-23,-0.0023892060755486416,0.375,0.0001125,-0.002501706075548642,0.0013939643349682174,0.003783170410516859
2019-05-24,-0.0023439729933571046,0.625,0.00018749999999999998,-0.002531472993357105,0.0026722986982236074,0.005016271691580712
2019-05-27,0.0062108931395565,0.25,7.5e-05,0.0061358931395565,0.007084514820500681,0.000873621680944181
2019-05-28,-0.011701692226877433,0.125,3.75e-05,-0.011739192226877432,-0.0003774242743236622,0.011324267952553771
2019-05-29,0.012924096866925971,0.375,0.0001125,0.012811596866925972,-0.0032468115949288168,-0.016170908461854788
2019-05-30,-0.016221195724775428,0.5,0.00015,-0.01637119572477543,-0.015183190533168786,0.0010380051916066418
2019-05-31,-0.028128027562742408,0.625,0.00018749999999999998,-0.02831552756274241,-0.030007942343322602,-0.0018799147805801941
2019-06-03,-0.0014116329482607715,0.375,0.0001125,-0.0015241329482607714,0.002422299648428494,0.0038339325966892657
2019-06-04,-0.0005745797682408932,0.375,0.0001125,-0.0006870797682408932,-0.003168457418579518,-0.0025938776503386246
2019-06-05,-0.0036115181130054047,0.375,0.0001125,-0.003724018113005405,-0.009473663502751792,-0.005862145389746387
2019-06-06,0.01971448611763446,0.375,0.0001125,0.01960198611763446,0.020582425035116897,0.0008679389174824359
2019-06-10,0.003916088755267319,0.625,0.00018749999999999998,0.003728588755267319,0.014010993395850144,0.010094904640582825
2019-06-11,-0.0045753736380385185,0.75,0.000225,-0.004800373638038519,-0.012167501495255681,-0.0075921278572171624
2019-06-12,0.0037692011914344653,0.625,0.00018749999999999998,0.003581701191434465,0.010367518765382236,0.006598317573947771
2019-06-13,-0.007689512346997274,0.75,0.000225,-0.007914512346997273,-0.005977695982801762,0.001711816364195512
2019-06-14,0.0027236675759733375,0.75,0.000225,0.0024986675759733376,-0.00040246388751678797,-0.0031261314634901255
2019-06-17,-0.010003062651020384,0.625,0.00018749999999999998,-0.010190562651020384,-0.009031181148652992,0.0009718815023673916
2019-06-18,0.00819603199735687,0.375,0.0001125,0.00808353199735687,0.012923342380776082,0.0047273103834192115
2019-06-19,-0.005732695383293421,0.625,0.00018749999999999998,-0.005920195383293421,0.008886143232063104,0.014618838615356525
2019-06-20,0.006139236047763577,0.375,0.0001125,0.006026736047763577,-0.0001708631912680364,-0.0063100992390316135
2019-06-21,-0.009131136192350522,0.5,0.00015,-0.009281136192350523,-0.0015658621236416537,0.007565274068708869
2019-06-24,0.003800531149420583,0.375,0.0001125,0.0036880311494205827,0.004670500242714579,0.0008699690932939957
2019-06-25,0.0033591615542645503,0.625,0.00018749999999999998,0.00317166155426455,0.00425608199498595,0.0008969204407213993
2019-06-26,-0.007559238090401141,0.5,0.00015,-0.007709238090401141,-0.007630864434949106,-7.162634454796479e-05
2019-06-27,-0.015349742238240899,0.375,0.0001125,-0.015462242238240899,-0.0010883726168057217,0.014261369621435177
2019-06-28,-0.015404183641295435,0.375,0.0001125,-0.015516683641295435,0.008017719436503562,0.023421903077798997
2019-07-01,0.012365240654955215,0.5,0.00015,0.012215240654955214,-0.0017687364194130112,-0.014133977074368226
2019-07-02,0.004567201311839894,0.625,0.00018749999999999998,0.004379701311839894,-0.00594974799733379,-0.010516949309173684
2019-07-03,0.01783625097555848,0.625,0.00018749999999999998,0.01764875097555848,0.003066948322733326,-0.014769302652825153
2019-07-04,0.006404455897965511,0.5,0.00015,0.006254455897965511,0.003262488927072718,-0.0031419669708927928
2019-07-05,0.0005704278964208942,0.875,0.0002625,0.0003079278964208942,0.004575472005395792,0.004005044108974898
2019-07-08,-0.010643299527097985,0.75,0.000225,-0.010868299527097985,-0.011678939630082139,-0.0010356401029841533
2019-07-09,0.00047310334431376055,1.0,0.0003,0.00017310334431376058,0.003517438192671557,0.0030443348483577964
2019-07-10,-0.012442818141161077,0.375,0.0001125,-0.012555318141161077,-0.0045962854706654704,0.007846532670495607
2019-07-11,0.00778737543117107,0.25,7.5e-05,0.00771237543117107,-0.001616684522006806,-0.009404059953177876
2019-07-12,0.00036368631247962746,0.625,0.00018749999999999998,0.00017618631247962748,0.0035493859770870384,0.003185699664607411
2019-07-15,-0.002586942146707641,0.625,0.00018749999999999998,-0.002774442146707641,-0.0025812748886110126,5.667258096628269e-06
2019-07-16,0.00028848786774460233,0.5,0.00015,0.00013848786774460235,0.002685865446652072,0.0023973775789074697
2019-07-17,-0.0035981962304228454,0.5,0.00015,-0.0037481962304228454,0.002183418923077482,0.005781615153500327
2019-07-18,-0.004956992868838911,0.875,0.0002625,-0.005219492868838911,0.0013513276220920994,0.00630832049093101
2019-07-19,0.012964197154579749,0.5,0.00015,0.012814197154579748,-0.0038120170164062245,-0.016776214170985973
2019-07-22,-0.000645730487264351,0.75,0.000225,-0.0008707304872643509,-0.005438041254906073,-0.004792310767641722
2019-07-23,-0.007835073257201855,0.625,0.00018749999999999998,-0.008022573257201855,-0.004282980858138399,0.0035520923990634556
2019-07-24,0.00630829362724554,0.625,0.00018749999999999998,0.00612079362724554,0.0014204571052891524,-0.004887836521956387
2019-07-25,0.012633958071841783,0.75,0.000225,0.012408958071841784,0.008550934329038695,-0.004083023742803088
2019-07-26,-0.007441133896425936,0.875,0.0002625,-0.007703633896425936,-0.009262225629836668,-0.0018210917334107318
2019-07-29,0.011046878329187437,0.625,0.00018749999999999998,0.010859378329187437,0.00932764610848942,-0.0017192322206980165
2019-07-30,0.009903942337262231,0.625,0.00018749999999999998,0.00971644233726223,0.0047764740470876005,-0.0051274682901746305
2019-07-31,-0.0013433462539174656,0.625,0.00018749999999999998,-0.0015308462539174656,-0.006228411220490296,-0.00488506496657283
2019-08-01,-0.011992424903755586,0.5,0.00015,-0.012142424903755587,-0.012535593551771695,-0.0005431686480161096
2019-08-02,-0.04087253339469109,0.625,0.00018749999999999998,-0.04106003339469109,-0.020973091283024173,0.019899442111666915
2019-08-05,0.0038914345032572822,0.375,0.0001125,0.003778934503257282,0.005535966427069203,0.0016445319238119205
2019-08-06,-0.012249435611565468,0.5,0.00015,-0.012399435611565469,-0.01247145459016892,-0.00022201897860345265
2019-08-07,-0.011278475468570123,0.625,0.00018749999999999998,-0.011465975468570123,-0.004402830811915837,0.006875644656654287
2019-08-08,-0.020975774611385944,0.5,0.00015,-0.021125774611385945,-0.005365637868180798,0.015610136743205147
2019-08-09,0.02122520333321678,0.4444444444444445,0.00013333333333333334,0.021091869999883446,0.01726798299697611,-0.003957220336240673
2019-08-12,-0.01272882019773796,0.3333333333333333,9.999999999999999e-05,-0.01282882019773796,-0.004302835625653454,0.008425984572084507
2019-08-13,0.022712896990220166,0.33333333333333337,0.0001,0.022612896990220167,0.008084591327930442,-0.014628305662289724
2019-08-14,-0.0018626730881292253,0.5555555555555556,0.00016666666666666666,-0.002029339754795892,-0.004650702598528894,-0.0027880295103996674
2019-08-15,-0.002641744541123821,0.5555555555555556,0.00016666666666666666,-0.0028084112077904873,0.0004093535293306052,0.003051098070454425
2019-08-16,0.013338679766342114,0.5555555555555555,0.00016666666666666663,0.013172013099675446,0.0121032008449128,-0.0012354789214293154
2019-08-19,0.003894908421945768,0.8888888888888888,0.0002666666666666666,0.0036282417552791013,0.0006225092364911965,-0.0032723991854545715
2019-08-20,-0.000603413921220307,0.5555555555555556,0.00016666666666666666,-0.0007700805878869736,-0.0035570122892702883,-0.002953598368049981
2019-08-21,0.00043955998199909484,0.7777777777777778,0.0002333333333333333,0.00020622664866576154,0.0008703224315044592,0.00043076244950536317
2019-08-22,-0.004777699419342942,0.5555555555555556,0.00016666666666666666,-0.004944366086009609,-0.0012535649456801485,0.003524134473662794
2019-08-23,-0.01458224687302102,0.4444444444444444,0.0001333333333333333,-0.014715580206354353,-0.010731699257546246,0.0038505476154747764
2019-08-26,0.005754402512589369,0.5555555555555556,0.00016666666666666666,0.0055877358459227025,-0.006569568695939869,-0.012323971208529239
2019-08-27,-0.0003150463442174794,0.7777777777777778,0.0002333333333333333,-0.0005483796775508128,0.0057732239707512945,0.006088270314968774
2019-08-28,-0.015859927747474564,0.5555555555555555,0.00016666666666666663,-0.01602659441414123,-0.011379310433115809,0.004480617314358757
2019-08-29,0.023185106653611336,0.5555555555555555,0.00016666666666666663,0.02301843998694467,0.018445464247169766,-0.004739642406441573
2019-08-30,0.010476155142922836,0.7777777777777777,0.00023333333333333328,0.010242821809589502,0.018890056095069503,0.008413900952146669
2019-09-02,-0.013828967397548537,0.7777777777777778,0.0002333333333333333,-0.01406230073088187,-0.0043924148048986155,0.009436552592649923
2019-09-03,-0.002606768021976888,0.4444444444444444,0.0001333333333333333,-0.0027401013553102213,0.005946571111682471,0.008553339133659361
2019-09-04,0.002457623577435594,0.5555555555555556,0.00016666666666666666,0.0022909569107689275,0.003695527479780932,0.0012379039023453374
2019-09-05,0.005686880277221048,0.5555555555555555,0.00016666666666666663,0.005520213610554382,-0.004730088245699069,-0.010416968522920116
2019-09-06,0.007152070054541696,0.7777777777777778,0.0002333333333333333,0.006918736721208362,0.011793849880482352,0.004641779825940656
2019-09-09,-0.003796810774538405,0.7777777777777777,0.00023333333333333328,-0.004030144107871739,-0.002520692029477788,0.001276118745060617
2019-09-10,0.001076803118848366,0.6666666666666667,0.0002,0.0008768031188483659,0.000268369634149273,-0.0008084334846990929
2019-09-11,-0.000793598416968824,0.6666666666666666,0.00019999999999999998,-0.000993598416968824,-0.0006172921318647884,0.00017630628510403558
2019-09-12,0.031005989275915358,0.5555555555555556,0.00016666666666666666,0.030839322609248692,0.0245762640530657,-0.006429725222849656
2019-09-16,-0.012815077068233816,1.0,0.0003,-0.013115077068233815,0.0013208570222547067,0.014135934090488522
2019-09-17,0.03240758817175961,0.6666666666666666,0.00019999999999999998,0.03220758817175961,0.0032528397096021067,-0.0291547484621575
2019-09-18,-0.0023874704265486072,0.5555555555555556,0.00016666666666666666,-0.0025541370932152738,-0.007734905503379963,-0.005347435076831355
2019-09-19,0.002588893564295678,0.7777777777777777,0.00023333333333333328,0.0023555602309623448,-0.0009404879969689725,-0.00352938156126465
2019-09-20,0.011941580390082775,0.4444444444444444,0.0001333333333333333,0.011808247056749443,0.012483551595118936,0.00054197120503616
2019-09-23,-0.0013017047196737354,0.6666666666666667,0.0002,-0.0015017047196737355,-0.01187133133363342,-0.010569626613959684
2019-09-24,0.005374860796962588,1.0,0.0003,0.005074860796962588,0.004207442866804757,-0.0011674179301578312
2019-09-25,0.010049616732687696,0.8888888888888888,0.0002666666666666666,0.00978295006602103,-0.0009623119764724519,-0.011011928709160148
2019-09-26,-0.0028879171968082414,0.7777777777777777,0.00023333333333333328,-0.0031212505301415746,-0.009079901124208114,-0.006191983927399873
2019-09-27,-0.0023692544362062806,0.5555555555555556,0.00016666666666666666,-0.002535921102872947,-0.00033887704443325006,0.0020303773917730306
2019-09-30,0.005151914217122442,0.7777777777777777,0.00023333333333333328,0.004918580883789108,0.0041100317059639,-0.0010418825111585415
2019-10-08,0.006041595720331052,0.5555555555555556,0.00016666666666666666,0.0058749290536643855,0.0029800125102100233,-0.003061583210121029
2019-10-09,0.01152829930081119,0.6666666666666666,0.00019999999999999998,0.01132829930081119,0.008064806874505429,-0.0034634924263057623
2019-10-10,-1.945331159921215e-05,1.0,0.0003,-0.0003194533115992121,7.991837736037116e-05,9.937168895958316e-05
2019-10-11,-0.006605351895558109,0.6666666666666667,0.0002,-0.006805351895558109,-0.012453186292897982,-0.005847834397339873
2019-10-14,-0.003568055910408109,0.4444444444444444,0.0001333333333333333,-0.003701389243741442,-0.008031182669728416,-0.004463126759320307
2019-10-15,-0.005859786711902312,0.7777777777777778,0.0002333333333333333,-0.006093120045235646,-0.00970627023800905,-0.0038464835261067375
2019-10-16,0.0003261444767859909,0.5555555555555556,0.00016666666666666666,0.00015947781011932424,0.0012512102967771302,0.0009250658199911394
2019-10-17,0.0015261842275976361,0.4444444444444444,0.0001333333333333333,0.0013928508942643027,0.0007375422017473765,-0.0007886420258502601
2019-10-18,-0.013392764346668917,0.5555555555555556,0.00016666666666666666,-0.013559431013335585,-0.009964688444768043,0.0034280759019008743
2019-10-21,0.005220978396314709,0.6666666666666666,0.00019999999999999998,0.005020978396314709,0.0013191977978734466,-0.0039017805984412623
2019-10-22,0.007554110793508625,0.6666666666666666,0.00019999999999999998,0.007354110793508626,0.005822805237289064,-0.001731305556219562
2019-10-23,0.0056413297356537025,0.5555555555555556,0.00016666666666666666,0.005474663068987036,0.00856199377713054,0.0029206640414768392
2019-10-24,-0.009839788413629522,0.4444444444444444,0.0001333333333333333,-0.009973121746962854,-0.002794130353615026,0.0070456580600144975
2019-10-25,-0.004227852852620691,0.2222222222222222,6.666666666666666e-05,-0.004294519519287357,-0.004274581939642931,-4.672908702223971e-05
2019-10-28,0.004271598300928627,0.6666666666666667,0.0002,0.0040715983009286276,0.0007030043580272199,-0.0035685939429014077
2019-10-29,-0.006586705835337763,0.8888888888888888,0.0002666666666666666,-0.00685337250200443,-0.0005939944869023136,0.005992711348435449
2019-10-30,0.001990333814378656,0.4444444444444444,0.0001333333333333333,0.0018570004810453226,-0.00035548960894343166,-0.0023458234233220874
2019-10-31,3.844324308959694e-05,0.4444444444444444,0.0001333333333333333,-9.489009024373637e-05,-0.0005893414715831577,-0.0006277847146727547
2019-11-01,0.0035038556466209358,0.6666666666666666,0.00019999999999999998,0.0033038556466209357,0.0036111555364913717,0.00010729988987043558
2019-11-04,0.007683600317763248,0.5555555555555556,0.00016666666666666666,0.007516933651096581,0.013187311981728487,0.005503711663965238
2019-11-05,-0.004771760002519937,0.7777777777777778,0.0002333333333333333,-0.005005093335853271,-0.009679217465792157,-0.0049074574632722206
2019-11-06,0.004989393565537378,0.6666666666666666,0.00019999999999999998,0.0047893935655373785,-0.0013394067999743272,-0.006328800365511706
2019-11-07,-0.010336444250917164,0.4444444444444444,0.0001333333333333333,-0.010469777584250496,-0.010215698172940288,0.00012074607797687677
2019-11-08,-0.011570065123662444,0.4444444444444444,0.0001333333333333333,-0.011703398456995777,-0.013974420840073573,-0.002404355716411128
2019-11-11,0.007002012141284561,0.888888888888889,0.0002666666666666667,0.006735345474617894,0.006012742086664049,-0.0009892700546205108
2019-11-12,0.004654923801254158,0.7777777777777777,0.00023333333333333328,0.004421590467920824,-0.0026361239278540616,-0.007291047729108219
2019-11-13,-0.004762420931361674,0.6666666666666666,0.00019999999999999998,-0.004962420931361674,-0.0005808713214387165,0.004181549609922958
2019-11-14,-0.0019454410074577618,0.5555555555555555,0.00016666666666666663,-0.0021121076741244284,-0.010416068663749667,-0.008470627656291906
2019-11-15,0.001565826355101805,0.6666666666666667,0.0002,0.0013658263551018048,0.0015353801769025788,-3.0446178199225768e-05
2019-11-18,-0.007020116284068251,0.5555555555555556,0.00016666666666666666,-0.007186782950734918,-0.0027647784886966433,0.004255337795371609
2019-11-19,-0.012618684233845268,0.4444444444444444,0.0001333333333333333,-0.0127520175671786,-0.006676172831306726,0.005942511402538542
2019-11-20,0.0146465028878399,0.4444444444444444,0.0001333333333333333,0.014513169554506567,0.007565486238523921,-0.007081016649315979
2019-11-21,-0.00018997927295479522,0.5555555555555556,0.00016666666666666666,-0.00035664593962146185,0.004202292398360785,0.00439227167131558
2019-11-22,-0.002529934758424999,0.6666666666666666,0.00019999999999999998,-0.0027299347584249993,0.009705915182749115,0.012235849941174116
2019-11-25,0.01568499143442861,0.5555555555555556,0.00016666666666666666,0.015518324767761943,-0.0003973862752747594,-0.01608237770970337
2019-11-26,-0.0005248830113444326,0.5555555555555555,0.00016666666666666663,-0.0006915496780110993,-0.004470836784440947,-0.003945953773096515
2019-11-27,-0.0010087615678461403,0.5555555555555556,0.00016666666666666666,-0.001175428234512807,-0.0017420338863943538,-0.0007332723185482134
2019-11-28,0.011675149392365556,0.7777777777777777,0.00023333333333333328,0.011441816059032222,0.008433256926040356,-0.0032418924663252
2019-11-29,0.0032819437204349004,1.0,0.0003,0.0029819437204349005,-0.0031439211666429217,-0.006425864887077822
2019-12-02,0.00674612728527213,0.7777777777777777,0.00023333333333333328,0.006512793951938796,0.004516675216141963,-0.0022294520691301667
2019-12-03,-0.007963902595479584,0.6666666666666666,0.00019999999999999998,-0.008163902595479585,-0.008294846909930629,-0.0003309443144510451
